,x,y,sigma,num_iteration,topographic_error,quantization_error,elapsed_seconds,seconds_per_iteration
589,7,10,1.0,25000,0.5867214236824093,116.84186104153666,229.23140481952578,0.009169256192781031
590,6,10,1.0,50000,0.5867214236824093,117.76574445007127,361.193240952678,0.00722386481905356
591,9,9,1.0,50000,0.5869952087611225,116.0998970864276,514.0922414902598,0.010281844829805195
592,9,8,1.0,25000,0.5878165639972621,116.64812380234368,239.79336228501052,0.009591734491400421
593,7,8,1.0,25000,0.5885010266940451,117.81042123589727,185.05784487724304,0.007402313795089721
594,9,7,1.0,25000,0.5891854893908282,117.3232924993673,244.33191438671201,0.009773276575468481
595,5,8,0.75,10000,0.5934291581108829,119.68418246111231,51.42478988878429,0.005142478988878429
596,5,7,0.75,50000,0.5934291581108829,120.71108256645829,176.41450695693493,0.0035282901391386987
597,5,9,1.0,50000,0.5939767282683094,119.23425678693724,263.16325830854475,0.005263265166170895
598,5,5,0.5,25000,0.5939767282683094,122.47518306151652,55.39557000249624,0.0022158228000998498
599,4,10,0.75,10000,0.5942505133470226,119.6584670768737,52.67105920612812,0.005267105920612812
600,10,8,1.0,10000,0.5946611909650924,115.92839027722437,116.85331685375422,0.011685331685375422
601,6,5,0.5,10000,0.5950718685831622,121.62345358609811,35.8584090648219,0.00358584090648219
602,9,8,1.0,50000,0.5956194387405886,116.69364375114957,457.9131240164861,0.009158262480329723
603,10,7,1.0,25000,0.5956194387405886,116.79789153015076,229.74697669502348,0.009189879067800938
604,9,8,1.0,10000,0.5958932238193019,116.45053403337727,102.42618466261774,0.010242618466261774
605,7,10,1.0,50000,0.5967145790554415,117.06324378872188,428.67298580985516,0.008573459716197104
606,4,3,0.1,10000,0.5973990417522245,127.22432756038583,18.947057966142893,0.0018947057966142893
607,6,6,0.75,50000,0.5982203969883642,120.76355514748722,222.40415964554995,0.004448083192910999
608,10,6,1.0,50000,0.5986310746064339,117.61064649718702,401.8272027410567,0.008036544054821133
609,4,7,0.75,10000,0.5987679671457905,121.81656490601668,32.3167185196653,0.00323167185196653
